path,label,intent,speaker,split,phrase_id,variant_id,transcript,slot,slot_value,duration_sec
ALARM_9_00PM/ALARM_9_00PM_s34_v1_noisy.wav,ALARM_9_00PM,ALARM,s34,train,v1,noisy,Alarm 9 PM,time,9 PM,1.580
ALARM_9_00PM/ALARM_9_00PM_s34_v2_clean.wav,ALARM_9_00PM,ALARM,s34,train,v2,clean,Wake me up at 9 PM,time,9 PM,2.020
ALARM_9_00PM/ALARM_9_00PM_s34_v2_noisy.wav,ALARM_9_00PM,ALARM,s34,train,v2,noisy,Wake me up at 9 PM,time,9 PM,2.020
ALARM_9_00PM/ALARM_9_00PM_s34_v3_clean.wav,ALARM_9_00PM,ALARM,s34,train,v3,clean,Set an alarm for 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s34_v3_noisy.wav,ALARM_9_00PM,ALARM,s34,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s35_v1_clean.wav,ALARM_9_00PM,ALARM,s35,train,v1,clean,Alarm 9 PM,time,9 PM,1.480
ALARM_9_00PM/ALARM_9_00PM_s35_v1_noisy.wav,ALARM_9_00PM,ALARM,s35,train,v1,noisy,Alarm 9 PM,time,9 PM,1.480
ALARM_9_00PM/ALARM_9_00PM_s35_v2_clean.wav,ALARM_9_00PM,ALARM,s35,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.800
ALARM_9_00PM/ALARM_9_00PM_s35_v2_noisy.wav,ALARM_9_00PM,ALARM,s35,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.800
ALARM_9_00PM/ALARM_9_00PM_s35_v3_clean.wav,ALARM_9_00PM,ALARM,s35,train,v3,clean,Set an alarm for 9 PM,time,9 PM,1.800
ALARM_9_00PM/ALARM_9_00PM_s35_v3_noisy.wav,ALARM_9_00PM,ALARM,s35,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,1.800
ALARM_9_00PM/ALARM_9_00PM_s36_v1_clean.wav,ALARM_9_00PM,ALARM,s36,train,v1,clean,Alarm 9 PM,time,9 PM,2.900
ALARM_9_00PM/ALARM_9_00PM_s36_v1_noisy.wav,ALARM_9_00PM,ALARM,s36,train,v1,noisy,Alarm 9 PM,time,9 PM,2.900
ALARM_9_00PM/ALARM_9_00PM_s36_v2_clean.wav,ALARM_9_00PM,ALARM,s36,train,v2,clean,Wake me up at 9 PM,time,9 PM,2.100
ALARM_9_00PM/ALARM_9_00PM_s36_v2_noisy.wav,ALARM_9_00PM,ALARM,s36,train,v2,noisy,Wake me up at 9 PM,time,9 PM,2.100
ALARM_9_00PM/ALARM_9_00PM_s36_v3_clean.wav,ALARM_9_00PM,ALARM,s36,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.340
ALARM_9_00PM/ALARM_9_00PM_s36_v3_noisy.wav,ALARM_9_00PM,ALARM,s36,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.340
ALARM_9_00PM/ALARM_9_00PM_s37_v1_clean.wav,ALARM_9_00PM,ALARM,s37,train,v1,clean,Alarm 9 PM,time,9 PM,1.680
ALARM_9_00PM/ALARM_9_00PM_s37_v1_noisy.wav,ALARM_9_00PM,ALARM,s37,train,v1,noisy,Alarm 9 PM,time,9 PM,1.680
ALARM_9_00PM/ALARM_9_00PM_s37_v2_clean.wav,ALARM_9_00PM,ALARM,s37,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.920
ALARM_9_00PM/ALARM_9_00PM_s37_v2_noisy.wav,ALARM_9_00PM,ALARM,s37,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.920
ALARM_9_00PM/ALARM_9_00PM_s37_v3_clean.wav,ALARM_9_00PM,ALARM,s37,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.080
ALARM_9_00PM/ALARM_9_00PM_s37_v3_noisy.wav,ALARM_9_00PM,ALARM,s37,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.080
ALARM_9_00PM/ALARM_9_00PM_s38_v1_clean.wav,ALARM_9_00PM,ALARM,s38,train,v1,clean,Alarm 9 PM,time,9 PM,1.540
ALARM_9_00PM/ALARM_9_00PM_s38_v1_noisy.wav,ALARM_9_00PM,ALARM,s38,train,v1,noisy,Alarm 9 PM,time,9 PM,1.540
ALARM_9_00PM/ALARM_9_00PM_s38_v2_clean.wav,ALARM_9_00PM,ALARM,s38,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.900
ALARM_9_00PM/ALARM_9_00PM_s38_v2_noisy.wav,ALARM_9_00PM,ALARM,s38,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.900
ALARM_9_00PM/ALARM_9_00PM_s38_v3_clean.wav,ALARM_9_00PM,ALARM,s38,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.340
ALARM_9_00PM/ALARM_9_00PM_s38_v3_noisy.wav,ALARM_9_00PM,ALARM,s38,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.340
ALARM_9_00PM/ALARM_9_00PM_s39_v1_clean.wav,ALARM_9_00PM,ALARM,s39,train,v1,clean,Alarm 9 PM,time,9 PM,2.080
ALARM_9_00PM/ALARM_9_00PM_s39_v1_noisy.wav,ALARM_9_00PM,ALARM,s39,train,v1,noisy,Alarm 9 PM,time,9 PM,2.080
ALARM_9_00PM/ALARM_9_00PM_s39_v2_clean.wav,ALARM_9_00PM,ALARM,s39,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.920
ALARM_9_00PM/ALARM_9_00PM_s39_v2_noisy.wav,ALARM_9_00PM,ALARM,s39,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.920
ALARM_9_00PM/ALARM_9_00PM_s39_v3_clean.wav,ALARM_9_00PM,ALARM,s39,train,v3,clean,Set an alarm for 9 PM,time,9 PM,1.960
ALARM_9_00PM/ALARM_9_00PM_s39_v3_noisy.wav,ALARM_9_00PM,ALARM,s39,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,1.960
ALARM_9_00PM/ALARM_9_00PM_s3_v1_clean.wav,ALARM_9_00PM,ALARM,s3,train,v1,clean,Alarm 9 PM,time,9 PM,1.180
ALARM_9_00PM/ALARM_9_00PM_s3_v1_noisy.wav,ALARM_9_00PM,ALARM,s3,train,v1,noisy,Alarm 9 PM,time,9 PM,1.180
ALARM_9_00PM/ALARM_9_00PM_s3_v2_clean.wav,ALARM_9_00PM,ALARM,s3,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.540
ALARM_9_00PM/ALARM_9_00PM_s3_v2_noisy.wav,ALARM_9_00PM,ALARM,s3,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.540
ALARM_9_00PM/ALARM_9_00PM_s3_v3_clean.wav,ALARM_9_00PM,ALARM,s3,train,v3,clean,Set an alarm for 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s3_v3_noisy.wav,ALARM_9_00PM,ALARM,s3,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s40_v2_clean.wav,ALARM_9_00PM,ALARM,s40,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.880
ALARM_9_00PM/ALARM_9_00PM_s40_v2_noisy.wav,ALARM_9_00PM,ALARM,s40,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.880
ALARM_9_00PM/ALARM_9_00PM_s40_v3_clean.wav,ALARM_9_00PM,ALARM,s40,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.080
ALARM_9_00PM/ALARM_9_00PM_s40_v3_noisy.wav,ALARM_9_00PM,ALARM,s40,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.080
ALARM_9_00PM/ALARM_9_00PM_s41_v1_clean.wav,ALARM_9_00PM,ALARM,s41,train,v1,clean,Alarm 9 PM,time,9 PM,1.600
ALARM_9_00PM/ALARM_9_00PM_s41_v1_noisy.wav,ALARM_9_00PM,ALARM,s41,train,v1,noisy,Alarm 9 PM,time,9 PM,1.600
ALARM_9_00PM/ALARM_9_00PM_s41_v2_clean.wav,ALARM_9_00PM,ALARM,s41,train,v2,clean,Wake me up at 9 PM,time,9 PM,2.240
ALARM_9_00PM/ALARM_9_00PM_s41_v2_noisy.wav,ALARM_9_00PM,ALARM,s41,train,v2,noisy,Wake me up at 9 PM,time,9 PM,2.240
ALARM_9_00PM/ALARM_9_00PM_s41_v3_clean.wav,ALARM_9_00PM,ALARM,s41,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.360
ALARM_9_00PM/ALARM_9_00PM_s41_v3_noisy.wav,ALARM_9_00PM,ALARM,s41,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.360
ALARM_9_00PM/ALARM_9_00PM_s42_v1_clean.wav,ALARM_9_00PM,ALARM,s42,train,v1,clean,Alarm 9 PM,time,9 PM,2.060
ALARM_9_00PM/ALARM_9_00PM_s42_v1_noisy.wav,ALARM_9_00PM,ALARM,s42,train,v1,noisy,Alarm 9 PM,time,9 PM,2.060
ALARM_9_00PM/ALARM_9_00PM_s42_v2_clean.wav,ALARM_9_00PM,ALARM,s42,train,v2,clean,Wake me up at 9 PM,time,9 PM,2.060
ALARM_9_00PM/ALARM_9_00PM_s42_v2_noisy.wav,ALARM_9_00PM,ALARM,s42,train,v2,noisy,Wake me up at 9 PM,time,9 PM,2.060
ALARM_9_00PM/ALARM_9_00PM_s42_v3_clean.wav,ALARM_9_00PM,ALARM,s42,train,v3,clean,Set an alarm for 9 PM,time,9 PM,1.860
ALARM_9_00PM/ALARM_9_00PM_s42_v3_noisy.wav,ALARM_9_00PM,ALARM,s42,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,1.860
ALARM_9_00PM/ALARM_9_00PM_s43_v1_clean.wav,ALARM_9_00PM,ALARM,s43,train,v1,clean,Alarm 9 PM,time,9 PM,1.860
ALARM_9_00PM/ALARM_9_00PM_s43_v1_noisy.wav,ALARM_9_00PM,ALARM,s43,train,v1,noisy,Alarm 9 PM,time,9 PM,1.860
ALARM_9_00PM/ALARM_9_00PM_s43_v2_clean.wav,ALARM_9_00PM,ALARM,s43,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s43_v2_noisy.wav,ALARM_9_00PM,ALARM,s43,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s43_v3_clean.wav,ALARM_9_00PM,ALARM,s43,train,v3,clean,Set an alarm for 9 PM,time,9 PM,1.700
ALARM_9_00PM/ALARM_9_00PM_s43_v3_noisy.wav,ALARM_9_00PM,ALARM,s43,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,1.700
ALARM_9_00PM/ALARM_9_00PM_s44_v1_clean.wav,ALARM_9_00PM,ALARM,s44,train,v1,clean,Alarm 9 PM,time,9 PM,1.540
ALARM_9_00PM/ALARM_9_00PM_s44_v1_noisy.wav,ALARM_9_00PM,ALARM,s44,train,v1,noisy,Alarm 9 PM,time,9 PM,1.540
ALARM_9_00PM/ALARM_9_00PM_s44_v2_clean.wav,ALARM_9_00PM,ALARM,s44,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.700
ALARM_9_00PM/ALARM_9_00PM_s44_v2_noisy.wav,ALARM_9_00PM,ALARM,s44,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.700
ALARM_9_00PM/ALARM_9_00PM_s44_v3_clean.wav,ALARM_9_00PM,ALARM,s44,train,v3,clean,Set an alarm for 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s44_v3_noisy.wav,ALARM_9_00PM,ALARM,s44,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s45_v1_clean.wav,ALARM_9_00PM,ALARM,s45,train,v1,clean,Alarm 9 PM,time,9 PM,1.380
ALARM_9_00PM/ALARM_9_00PM_s45_v1_noisy.wav,ALARM_9_00PM,ALARM,s45,train,v1,noisy,Alarm 9 PM,time,9 PM,1.380
ALARM_9_00PM/ALARM_9_00PM_s45_v2_clean.wav,ALARM_9_00PM,ALARM,s45,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.780
ALARM_9_00PM/ALARM_9_00PM_s45_v2_noisy.wav,ALARM_9_00PM,ALARM,s45,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.780
ALARM_9_00PM/ALARM_9_00PM_s45_v3_clean.wav,ALARM_9_00PM,ALARM,s45,train,v3,clean,Set an alarm for 9 PM,time,9 PM,1.700
ALARM_9_00PM/ALARM_9_00PM_s45_v3_noisy.wav,ALARM_9_00PM,ALARM,s45,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,1.700
ALARM_9_00PM/ALARM_9_00PM_s46_v1_clean.wav,ALARM_9_00PM,ALARM,s46,train,v1,clean,Alarm 9 PM,time,9 PM,2.160
ALARM_9_00PM/ALARM_9_00PM_s46_v1_noisy.wav,ALARM_9_00PM,ALARM,s46,train,v1,noisy,Alarm 9 PM,time,9 PM,2.160
ALARM_9_00PM/ALARM_9_00PM_s46_v2_clean.wav,ALARM_9_00PM,ALARM,s46,train,v2,clean,Wake me up at 9 PM,time,9 PM,2.400
ALARM_9_00PM/ALARM_9_00PM_s46_v2_noisy.wav,ALARM_9_00PM,ALARM,s46,train,v2,noisy,Wake me up at 9 PM,time,9 PM,2.400
ALARM_9_00PM/ALARM_9_00PM_s46_v3_clean.wav,ALARM_9_00PM,ALARM,s46,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.640
ALARM_9_00PM/ALARM_9_00PM_s46_v3_noisy.wav,ALARM_9_00PM,ALARM,s46,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.640
ALARM_9_00PM/ALARM_9_00PM_s47_v1_clean.wav,ALARM_9_00PM,ALARM,s47,train,v1,clean,Alarm 9 PM,time,9 PM,1.460
ALARM_9_00PM/ALARM_9_00PM_s47_v1_noisy.wav,ALARM_9_00PM,ALARM,s47,train,v1,noisy,Alarm 9 PM,time,9 PM,1.460
ALARM_9_00PM/ALARM_9_00PM_s47_v2_clean.wav,ALARM_9_00PM,ALARM,s47,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.420
ALARM_9_00PM/ALARM_9_00PM_s47_v2_noisy.wav,ALARM_9_00PM,ALARM,s47,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.420
ALARM_9_00PM/ALARM_9_00PM_s47_v3_clean.wav,ALARM_9_00PM,ALARM,s47,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.020
ALARM_9_00PM/ALARM_9_00PM_s47_v3_noisy.wav,ALARM_9_00PM,ALARM,s47,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.020
ALARM_9_00PM/ALARM_9_00PM_s48_v1_clean.wav,ALARM_9_00PM,ALARM,s48,train,v1,clean,Alarm 9 PM,time,9 PM,2.080
ALARM_9_00PM/ALARM_9_00PM_s48_v1_noisy.wav,ALARM_9_00PM,ALARM,s48,train,v1,noisy,Alarm 9 PM,time,9 PM,2.080
ALARM_9_00PM/ALARM_9_00PM_s48_v2_clean.wav,ALARM_9_00PM,ALARM,s48,train,v2,clean,Wake me up at 9 PM,time,9 PM,2.120
ALARM_9_00PM/ALARM_9_00PM_s48_v2_noisy.wav,ALARM_9_00PM,ALARM,s48,train,v2,noisy,Wake me up at 9 PM,time,9 PM,2.120
ALARM_9_00PM/ALARM_9_00PM_s48_v3_clean.wav,ALARM_9_00PM,ALARM,s48,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.120
ALARM_9_00PM/ALARM_9_00PM_s48_v3_noisy.wav,ALARM_9_00PM,ALARM,s48,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.120
ALARM_9_00PM/ALARM_9_00PM_s49_v1_clean.wav,ALARM_9_00PM,ALARM,s49,train,v1,clean,Alarm 9 PM,time,9 PM,1.320
ALARM_9_00PM/ALARM_9_00PM_s49_v1_noisy.wav,ALARM_9_00PM,ALARM,s49,train,v1,noisy,Alarm 9 PM,time,9 PM,1.320
ALARM_9_00PM/ALARM_9_00PM_s49_v2_clean.wav,ALARM_9_00PM,ALARM,s49,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.760
ALARM_9_00PM/ALARM_9_00PM_s49_v2_noisy.wav,ALARM_9_00PM,ALARM,s49,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.760
ALARM_9_00PM/ALARM_9_00PM_s49_v3_clean.wav,ALARM_9_00PM,ALARM,s49,train,v3,clean,Set an alarm for 9 PM,time,9 PM,1.800
ALARM_9_00PM/ALARM_9_00PM_s49_v3_noisy.wav,ALARM_9_00PM,ALARM,s49,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,1.800
ALARM_9_00PM/ALARM_9_00PM_s4_v1_clean.wav,ALARM_9_00PM,ALARM,s4,train,v1,clean,Alarm 9 PM,time,9 PM,1.720
ALARM_9_00PM/ALARM_9_00PM_s4_v1_noisy.wav,ALARM_9_00PM,ALARM,s4,train,v1,noisy,Alarm 9 PM,time,9 PM,1.720
ALARM_9_00PM/ALARM_9_00PM_s4_v2_clean.wav,ALARM_9_00PM,ALARM,s4,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.960
ALARM_9_00PM/ALARM_9_00PM_s4_v2_noisy.wav,ALARM_9_00PM,ALARM,s4,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.960
ALARM_9_00PM/ALARM_9_00PM_s4_v3_clean.wav,ALARM_9_00PM,ALARM,s4,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.480
ALARM_9_00PM/ALARM_9_00PM_s4_v3_noisy.wav,ALARM_9_00PM,ALARM,s4,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.480
ALARM_9_00PM/ALARM_9_00PM_s50_v1_clean.wav,ALARM_9_00PM,ALARM,s50,train,v1,clean,Alarm 9 PM,time,9 PM,1.360
ALARM_9_00PM/ALARM_9_00PM_s50_v1_noisy.wav,ALARM_9_00PM,ALARM,s50,train,v1,noisy,Alarm 9 PM,time,9 PM,1.360
ALARM_9_00PM/ALARM_9_00PM_s50_v2_clean.wav,ALARM_9_00PM,ALARM,s50,train,v2,clean,Wake me up at 9 PM,time,9 PM,2.200
ALARM_9_00PM/ALARM_9_00PM_s50_v2_noisy.wav,ALARM_9_00PM,ALARM,s50,train,v2,noisy,Wake me up at 9 PM,time,9 PM,2.200
ALARM_9_00PM/ALARM_9_00PM_s50_v3_clean.wav,ALARM_9_00PM,ALARM,s50,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.200
ALARM_9_00PM/ALARM_9_00PM_s50_v3_noisy.wav,ALARM_9_00PM,ALARM,s50,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.200
ALARM_9_00PM/ALARM_9_00PM_s51_v1_clean.wav,ALARM_9_00PM,ALARM,s51,train,v1,clean,Alarm 9 PM,time,9 PM,1.480
ALARM_9_00PM/ALARM_9_00PM_s51_v1_noisy.wav,ALARM_9_00PM,ALARM,s51,train,v1,noisy,Alarm 9 PM,time,9 PM,1.480
ALARM_9_00PM/ALARM_9_00PM_s51_v2_clean.wav,ALARM_9_00PM,ALARM,s51,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.600
ALARM_9_00PM/ALARM_9_00PM_s51_v2_noisy.wav,ALARM_9_00PM,ALARM,s51,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.600
ALARM_9_00PM/ALARM_9_00PM_s51_v3_clean.wav,ALARM_9_00PM,ALARM,s51,train,v3,clean,Set an alarm for 9 PM,time,9 PM,1.960
ALARM_9_00PM/ALARM_9_00PM_s51_v3_noisy.wav,ALARM_9_00PM,ALARM,s51,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,1.960
ALARM_9_00PM/ALARM_9_00PM_s52_v1_clean.wav,ALARM_9_00PM,ALARM,s52,train,v1,clean,Alarm 9 PM,time,9 PM,1.980
ALARM_9_00PM/ALARM_9_00PM_s52_v1_noisy.wav,ALARM_9_00PM,ALARM,s52,train,v1,noisy,Alarm 9 PM,time,9 PM,1.980
ALARM_9_00PM/ALARM_9_00PM_s52_v2_clean.wav,ALARM_9_00PM,ALARM,s52,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.980
ALARM_9_00PM/ALARM_9_00PM_s52_v2_noisy.wav,ALARM_9_00PM,ALARM,s52,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.980
ALARM_9_00PM/ALARM_9_00PM_s52_v3_clean.wav,ALARM_9_00PM,ALARM,s52,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.500
ALARM_9_00PM/ALARM_9_00PM_s52_v3_noisy.wav,ALARM_9_00PM,ALARM,s52,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.500
ALARM_9_00PM/ALARM_9_00PM_s53_v1_clean.wav,ALARM_9_00PM,ALARM,s53,train,v1,clean,Alarm 9 PM,time,9 PM,2.060
ALARM_9_00PM/ALARM_9_00PM_s53_v1_noisy.wav,ALARM_9_00PM,ALARM,s53,train,v1,noisy,Alarm 9 PM,time,9 PM,2.060
ALARM_9_00PM/ALARM_9_00PM_s53_v2_clean.wav,ALARM_9_00PM,ALARM,s53,train,v2,clean,Wake me up at 9 PM,time,9 PM,2.020
ALARM_9_00PM/ALARM_9_00PM_s53_v2_noisy.wav,ALARM_9_00PM,ALARM,s53,train,v2,noisy,Wake me up at 9 PM,time,9 PM,2.020
ALARM_9_00PM/ALARM_9_00PM_s53_v3_clean.wav,ALARM_9_00PM,ALARM,s53,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.140
ALARM_9_00PM/ALARM_9_00PM_s53_v3_noisy.wav,ALARM_9_00PM,ALARM,s53,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.140
ALARM_9_00PM/ALARM_9_00PM_s54_v1_clean.wav,ALARM_9_00PM,ALARM,s54,train,v1,clean,Alarm 9 PM,time,9 PM,1.840
ALARM_9_00PM/ALARM_9_00PM_s54_v1_noisy.wav,ALARM_9_00PM,ALARM,s54,train,v1,noisy,Alarm 9 PM,time,9 PM,1.840
ALARM_9_00PM/ALARM_9_00PM_s54_v2_clean.wav,ALARM_9_00PM,ALARM,s54,train,v2,clean,Wake me up at 9 PM,time,9 PM,2.400
ALARM_9_00PM/ALARM_9_00PM_s54_v2_noisy.wav,ALARM_9_00PM,ALARM,s54,train,v2,noisy,Wake me up at 9 PM,time,9 PM,2.400
ALARM_9_00PM/ALARM_9_00PM_s54_v3_clean.wav,ALARM_9_00PM,ALARM,s54,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.520
ALARM_9_00PM/ALARM_9_00PM_s54_v3_noisy.wav,ALARM_9_00PM,ALARM,s54,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.520
ALARM_9_00PM/ALARM_9_00PM_s55_v1_clean.wav,ALARM_9_00PM,ALARM,s55,train,v1,clean,Alarm 9 PM,time,9 PM,1.720
ALARM_9_00PM/ALARM_9_00PM_s55_v1_noisy.wav,ALARM_9_00PM,ALARM,s55,train,v1,noisy,Alarm 9 PM,time,9 PM,1.720
ALARM_9_00PM/ALARM_9_00PM_s55_v2_clean.wav,ALARM_9_00PM,ALARM,s55,train,v2,clean,Wake me up at 9 PM,time,9 PM,2.000
ALARM_9_00PM/ALARM_9_00PM_s55_v2_noisy.wav,ALARM_9_00PM,ALARM,s55,train,v2,noisy,Wake me up at 9 PM,time,9 PM,2.000
ALARM_9_00PM/ALARM_9_00PM_s55_v3_clean.wav,ALARM_9_00PM,ALARM,s55,train,v3,clean,Set an alarm for 9 PM,time,9 PM,2.240
ALARM_9_00PM/ALARM_9_00PM_s55_v3_noisy.wav,ALARM_9_00PM,ALARM,s55,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,2.240
ALARM_9_00PM/ALARM_9_00PM_s56_v1_clean.wav,ALARM_9_00PM,ALARM,s56,train,v1,clean,Alarm 9 PM,time,9 PM,1.820
ALARM_9_00PM/ALARM_9_00PM_s56_v1_noisy.wav,ALARM_9_00PM,ALARM,s56,train,v1,noisy,Alarm 9 PM,time,9 PM,1.820
ALARM_9_00PM/ALARM_9_00PM_s56_v2_clean.wav,ALARM_9_00PM,ALARM,s56,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.900
ALARM_9_00PM/ALARM_9_00PM_s56_v2_noisy.wav,ALARM_9_00PM,ALARM,s56,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.900
ALARM_9_00PM/ALARM_9_00PM_s56_v3_clean.wav,ALARM_9_00PM,ALARM,s56,train,v3,clean,Set an alarm for 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s56_v3_noisy.wav,ALARM_9_00PM,ALARM,s56,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s57_v1_clean.wav,ALARM_9_00PM,ALARM,s57,train,v1,clean,Alarm 9 PM,time,9 PM,2.080
ALARM_9_00PM/ALARM_9_00PM_s57_v1_noisy.wav,ALARM_9_00PM,ALARM,s57,train,v1,noisy,Alarm 9 PM,time,9 PM,2.080
ALARM_9_00PM/ALARM_9_00PM_s57_v2_clean.wav,ALARM_9_00PM,ALARM,s57,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.720
ALARM_9_00PM/ALARM_9_00PM_s57_v2_noisy.wav,ALARM_9_00PM,ALARM,s57,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.720
ALARM_9_00PM/ALARM_9_00PM_s57_v3_clean.wav,ALARM_9_00PM,ALARM,s57,train,v3,clean,Set an alarm for 9 PM,time,9 PM,3.120
ALARM_9_00PM/ALARM_9_00PM_s57_v3_noisy.wav,ALARM_9_00PM,ALARM,s57,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,3.120
ALARM_9_00PM/ALARM_9_00PM_s58_v1_clean.wav,ALARM_9_00PM,ALARM,s58,train,v1,clean,Alarm 9 PM,time,9 PM,2.100
ALARM_9_00PM/ALARM_9_00PM_s58_v1_noisy.wav,ALARM_9_00PM,ALARM,s58,train,v1,noisy,Alarm 9 PM,time,9 PM,2.100
ALARM_9_00PM/ALARM_9_00PM_s58_v2_clean.wav,ALARM_9_00PM,ALARM,s58,train,v2,clean,Wake me up at 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s58_v2_noisy.wav,ALARM_9_00PM,ALARM,s58,train,v2,noisy,Wake me up at 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s58_v3_clean.wav,ALARM_9_00PM,ALARM,s58,train,v3,clean,Set an alarm for 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s58_v3_noisy.wav,ALARM_9_00PM,ALARM,s58,train,v3,noisy,Set an alarm for 9 PM,time,9 PM,1.940
ALARM_9_00PM/ALARM_9_00PM_s59_v1_clean.wav,ALARM_9_00PM,ALARM,s59,train,v1,clean,Alarm 9 PM,time,9 PM,1.620
ALARM_9_00PM/ALARM_9_00PM_s59_v1_noisy.wav,ALARM_9_00PM,ALARM,s59,train,v1,noisy,Alarm 9 PM,time,9 PM,1.620
ALARM_9_00PM/ALARM_9_00PM_s59_v2_clean.wav,ALARM_9_00PM,ALARM,s59,train,v2,clean,Wake me up at 9 PM,time,9 PM,2.100
ALARM_9_00PM/ALARM_9_00PM_s59_v2_noisy.wav,ALARM_9_00PM,ALARM,s59,train,v2,noisy,Wake me up at 9 PM,time,9 PM,2.100
ALARM_9_00PM/ALARM_9_00PM_s59_v3_clean.wav,ALARM_9_00PM,ALARM,s59,train,v3,clean,Set an alarm for 9 PM,time,9 PM,1.980
